lat,lon,noise_LAeq
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
45.453233,9.193202,42.03
